fecha,Carbon,CicloCombinado,Cogeneracion,FuelGas,MotorDiesel,TurbinaGas,TurbinaVapor,ResiduosNoRenov,EmisionesTotal,EmisionesPorMWh
2014-03-08,28516.284,17380.481,0,0,6865.676,894.394,3973.964,943.536,76150.866,0.11434922081037069
2014-03-09,20934.377,19568.154,0,0,6679.996,992.225,3788.459,796.299,68382.45199999999,0.10714378442735348
2014-03-10,30630.027,26365.765,0,0,6970.118,1947.487,4521.819,806.53,95557.684,0.13095791354538572
2014-03-11,37364.092,25601.505,0,0,6875.928,1891.318,4675.186,846.412,102752.04099999998,0.13538377650126945
2014-03-12,60691.98,25628.226,0,0,6744.133,1776.604,4624.013,785.745,127016.995,0.1700558989722281
2014-03-13,73659.739,34807.154,0,0,6857.779,1235.843,4520.124,734.362,149391.341,0.2014050819399628
2014-03-14,71490.139,32819.665,0,0,6804.737,1132.932,4065.242,785.94,144727.82,0.20285199654475042
2014-03-15,27460.358,18124.859,0,0,6567.427,890.165,3459.123,781.641,77530.697,0.11202462949946067
2014-03-16,18795.594,19341.019,0,0,6643.226,866.181,3482.826,803.474,67854.51400000001,0.1062498198198877
2014-03-17,65759.232,29154.571,0,0,6824.881,1403.883,4567.343,977.65,134376.547,0.19492503532004604
2014-03-18,58795.594,21633.364,0,0,6718.764,1340.981,3805.401,1036.288,119966.14300000001,0.1649546553714759
2014-03-19,53784.828,24510.956,0,0,6733.423,1516.197,3805.51,1000.086,117111.80399999999,0.16605836680041094
2014-03-20,52864.783,23927.11,0,0,6657.923,1867.845,3929.207,1051.656,117151.35800000002,0.17063723723724952
2014-03-21,46234.322,20765.297,0,0,6827.549,1297.696,4176.014,949.418,106069.263,0.15130793725057762
2014-03-22,29040.007,15983.785,0,0,6615.785,970.592,3564.867,767.022,74553.69199999998,0.10885224214367002
2014-03-23,27963.211,18105.262,0,0,6390.671,717.136,3548.302,736.408,74228.20899999999,0.11196031810975941
2014-03-24,33095.25100000001,19287.142,0,0,6577.593,1528.16,3682.536,768.042,87486.90300000002,0.11702316963816234
2014-03-25,22100.401,17834.627,0,0,6677.101,1670.362,3576.511,763.445,72994.39800000002,0.09333977509047459
2014-03-26,26829.863,22610.768,0,0,6575.453,1497.116,4524.4,710.934,83747.666,0.10332535820701506
2014-03-27,54316.98299999999,38590.946,0,0,6522.976,1747.017,5036.868,749.874,133407.418,0.17745902747447473
2014-03-28,44667.609,21231.746,0,0,6719.856,2375.441,5777.761,770.429,107567.763,0.1383712299347623
2014-03-29,31546.888,17113.006,0,0,6712.713,1640.41,4499.727,770.934,81845.207,0.1098324176660463
2014-03-30,27693.76300000001,18249.39,0,0,6376.874,1114.155,3795.509,726.729,76275.73800000001,0.12452175619155853
2014-03-31,47330.224,27678.203,0,0,6547.54,2190.188,3917.056,758.243,112258.45300000002,0.15322656173926738
2014-04-01,42429.367,18428.901,0,0,6462.82,1486.529,3488.974,939.975,95550.443,0.12306163814236047
2014-04-02,52201.555,28934.29,0,0,6535.374,1737.012,3876.736,994.366,118062.332,0.15512111124025352
2014-04-03,52247.07599999999,24093.023,0,0,6321.038,1884.379,3841.322,940.285,112893.26499999998,0.14453831686319535
2014-04-04,35486.038,20698.831,0,0,6621.28,1246.676,3623.182,948.278,89888.923,0.11191462224128083
2014-04-05,28604.184,21422.634,0,0,6587.115,866.38,3196.107,987.115,79381.857,0.11562329907329176
2014-04-06,29009.139,23437.049,0,0,6554.175,705.181,3104.423,978.058,81303.83,0.13137259253593705
2014-04-07,46239.147,25642.228,0,0,6556.554,1727.195,3620.976,989.364,107992.93100000001,0.149609492901491
2014-04-08,53561.16699999999,24879.601,0,3.295,6614.413,2876.06,3652.153,932.959,116850.46499999998,0.15707404440987796
2014-04-09,61868.142,26712.439,0,0,6303.442,1922.049,4262.521,1079.837,126665.443,0.1757875810866736
2014-04-10,55447.874,34214.959,0,0.001,6621.077,1618.924,3653.753,1031.742,126660.247,0.1727792813398811
2014-04-11,55648.738,23138.87,0,0,6524.036,1230.634,3939.599,1122.676,114297.268,0.1538475116794488
2014-04-12,36215.771,19012.566,0,0,6678.408,1595.162,4606.765,1105.712,85703.12,0.12884902160974862
2014-04-13,35603.187,21707.142,0,0,6426.113,1138.971,4590.724,1117.811,86623.37099999998,0.13747847717103345
2014-04-14,41568.196,23265.242,0,0,6359.829,2785.469,5716.982,1181.522,101572.88399999999,0.14899302242376078
2014-04-15,58945.024,28823.405,0,0,6663.647,2419.199,5873.934,1173.639,126601.03299999998,0.18596293123320828
2014-04-16,57664.801,31691.171,0,0,6915.699,2150.327,5681.988,1123.121,127388.977,0.18825665839436612
2014-04-17,47127.091,18961.96,0,0,6543.35,1283.442,5215,1114.642,98786.616,0.1554234009844713
2014-04-18,27392.848,20849.927,0,0,6470.662,1132.633,4276.26,1235.547,78138.986,0.13286905329472393
2014-04-19,28187.956,20995.002,0,0,6695.101,1506.42,5055.901,1238.995,79439.885,0.1327619488542408
2014-04-20,28463.873,21156.211,0,0,6373.949,1182.166,4695.886,1237.553,77969.34199999999,0.1323934902150511
2014-04-21,33933.149,25155.775,0,0,6671.307,2209.301,5645.855,1227.94,93244.60699999999,0.15385603026744418
2014-04-22,41844.273,21159.389,0,0,6678.146,2469.052,5631.932,1057.114,99569.19200000001,0.14544513103712042
2014-04-23,46359.119,24722.335,0,0,6442.848,1877.795,5413.179,1215.075,109045.08299999998,0.16386233032757597
2014-04-24,44946.135,17119.501,0,0,6474.908,1588.849,4952.873,1237.874,99179.051,0.14183655953361465
2014-04-25,34660.841,13114.167,0,0,6654.283,1382.396,4788.819,1202.52,82181.32200000001,0.10804908094066397
2014-04-26,27971.46100000001,11507.047,0,0,6595.452,1079.464,4443.091,1182.81,68204.278,0.10051694049509659
2014-04-27,26694.75,13044.971,0,0,5864.738,931.521,4274.11,1188.432,67167.296,0.10485227338745978
2014-04-28,45738.717,17857.225,0,0,6479.041,1389.544,4974.313,1142.521,99716.23399999998,0.1406963068947063
2014-04-29,67761.425,25499.052,0,3.368,6690.307,2000.965,4763.82,1074.542,131756.193,0.18553744598991256
2014-04-30,72520.25899999999,21545.663,0,0.001,6462.556,1724.042,4716.794,1103.221,132068.79799999998,0.19378710083006295
2014-05-01,46992.41899999999,21192.216,0,0,6436.261,856.919,3844.345,1020.389,96425.55899999998,0.1665675552992354
2014-05-02,33734.815,21048.516,0,0,6637.392,1463.392,5295.451,888.045,87102.21800000001,0.1299127007986439
2014-05-03,31677.944,18793.445,0,0,6567.263,1855.72,4287.636,778.747,80539.811,0.12317543605770473
2014-05-04,35328.415,23871.286,0,0,6519.581,1646.899,3576.73,797.073,89050.504,0.1554357271477453
2014-05-05,80836.11899999999,31499.902,0,0,6750.255,2962.411,3727.294,910.111,149622.078,0.22232508358200784
2014-05-06,100272.11,34762.301,0,0,6841.495,1233.299,4441.315,1019.804,173495.631,0.24169837873365588
2014-05-07,115624.963,43585.86,0,0,6736.22,1308.588,4240.713,1020.834,198264.11400000003,0.28321967745145094
2014-05-08,122443.40100000003,34680.327,0,0,6207.989,1460.128,3999.579,1141.292,195651.206,0.2793901807179084
2014-05-09,127130.957,34333.337,0,0,6605.386,1528.045,3689.754,988.669,200456.84499999997,0.28225282918983663
2014-05-10,130382.146,23710.927,0,0,6011.469,1202.691,3501.951,1029.342,187571.08999999997,0.2879386802890145
2014-05-11,96466.332,23084.308,0,0,6219.939,879.831,3152.8,1068.34,151389.535,0.2480294804954884
2014-05-12,131391.834,26505.878,0,0,7027.037,1502.915,4027.609,1286.965,197138.29900000003,0.27769456400692655
2014-05-13,111326.828,19341.906,0,0,6981.578,2444.668,4287.818,1304.711,171158.304,0.2351035129775712
2014-05-14,87021.742,19625.17,0,0,6818.501,2039.804,4315.112,1371.206,146977.081,0.20222975320648637
2014-05-15,86445.424,20170.088,0,0,6975.29,1706.735,4239.916,1444.041,146890.71,0.2042607308754591
2014-05-16,63446.457,19246.089,0,0,6803.022,2781.571,4056.264,1504.784,123238.94499999999,0.16977663741442328
2014-05-17,64299.982,16667.48,0,0,6838.302,1568.614,4412.543,1483.984,115583.217,0.1759648441222169
2014-05-18,69783.193,23787.169,0,0,6567.227,888.146,3232.593,1513.285,126875.54699999999,0.21347885566545546
2014-05-19,87551.841,22427.269,0,0,7031.23,2207.532,4684.462,1514.559,150532.38400000002,0.21470123092457807
2014-05-20,114551.762,28831.562,0,0,7104.263,2581.419,4689.066,1502.357,184813.445,0.2654730795650292
2014-05-21,88977.208,18068.304,0,0,7267.854,1976.227,4415.707,1443.099,146579.70799999998,0.19542996658867542
2014-05-22,83645.353,16667.333,0,0,7326.361,1735.459,4163.04,1445.188,140378.571,0.18758494901557424
2014-05-23,111806.95,21534.239,0,0,7200.683,1538.036,5305.155,1393.016,175003.672,0.24673341331858584
2014-05-24,126410.494,23072.663,0,0,7053.176,1126.71,4482.564,1388.211,186793.35300000003,0.3036714516797301
2014-05-25,99302.23000000003,23345.722,0,0,6457.474,1505.809,3380.98,1406.61,157465.089,0.27579837594615947
2014-05-26,158386.536,23205.232,0,0,6814.189,2400.374,4412.747,1375.682,222928.801,0.32588973474311406
2014-05-27,185108.678,26285.235,0,0,6692.164,2249.087,4938.597,1369.352,253441.79200000002,0.36550336908251363
2014-05-28,182911.35,21579.052,0,0,6623.187,2348.023,4859.59,1383.821,246072.58399999997,0.3450303579919833
2014-05-29,165472.37399999998,25311.636,0,0,6636.081,1757.433,4906.875,1404.243,232230.64899999998,0.3316144719326889
2014-05-30,156575.66499999998,22516.677,0,0,6344.956,1937.037,3530.835,1310.317,219483,0.31146238142065275
2014-05-31,104087.49,18544.105,0,0,5870.842,2339.706,3837.614,1379.979,159205.614,0.24596456066114178
2014-06-01,75116.813,22208.271,0,0,5949.487,1454.245,3611.418,1357.014,131851.411,0.22165872270871734
2014-06-02,147007.111,27761.35,0,0,6377.72,2348.964,4423.339,1344.643,216430.06700000004,0.3148720153530518
2014-06-03,152953.66299999997,32764.471,0,0.001,7024.539,2723.501,4456.003,1315.601,228356.44199999992,0.3265045983025587
2014-06-04,146502.696,26408.234,0,0,7230.552,2515.724,4927.352,1321.171,216287.392,0.3027165643745544
2014-06-05,159578.362,28205.327,0,0,7455.067,2195.736,5437.691,1362.486,231973.204,0.32329140438172366
2014-06-06,100487.964,19265.044,0,0,7726.046,2411.188,5624.982,1391.571,163993.923,0.22242003434921898
2014-06-07,102089.906,20184.579,0,0,7593.629,1810.734,5105.238,1465.768,161670.89,0.24458487313958371
2014-06-08,121367.641,21882.026,0,0,7193.66,1452.358,3914.904,1477.208,180294.29100000003,0.2913765781995769
2014-06-09,173550.54299999998,23131.563,0,0,7179.567,2105.754,4834.21,1459.569,239273.54799999995,0.3367968372888226
2014-06-10,183724.166,34655.455,0,0,6739.311,2445.953,5154.705,1504.735,262276.73299999995,0.36447279976610625
2014-06-11,187356.955,37418.943,0,0,6657.367,2784.87,5256.461,1397.375,269002.075,0.36037609040975954
2014-06-12,179795.54,39294.588,0,0,6817.947,2646.204,5326.904,1375.926,263314.322,0.3484461170054042
2014-06-13,185405.906,35517.131,0,0,7381.06,2636.454,5508.416,1473.698,265915.96499999997,0.3471555489065718
2014-06-14,127005.24699999997,18927.485,0,0,7244.898,2600.428,5334.63,1464.241,185911.15499999997,0.25941238271020217
2014-06-15,52840.282,17068.206,0,0,6895.805,1850.902,4794.567,1441.384,105388.552,0.15911081537239458
2014-06-16,131640.33800000002,23144.663,0,0,7340.934,2616.695,5609.601,1489.068,198176.74900000004,0.2724513373279771
2014-06-17,173202.435,26766.83,0,0,7351.53,2706.662,5491.957,1474.743,244942.286,0.3357761531043376
2014-06-18,194231.984,36771.433,0,0,7598.442,2268.811,5852.717,1423.839,276673.96799999994,0.36942875919516177
2014-06-19,203232.108,36395.819,0,0,7421.281,3123.019,5513.917,1440.177,285854.096,0.3859553710341317
2014-06-20,204885.181,37924.072,0,0,7443.111,3034.132,5442.459,1265.359,288350.42100000003,0.3878352039070232
2014-06-21,204031.748,27474.632,0,0,7353.527,1590.249,5179.256,1249.282,271689.615,0.3990605075055707
2014-06-22,200471.105,27657.586,0,0,7152.663,1229.948,4351.202,1230.663,266342.99600000004,0.41555155152096585
2014-06-23,202043.504,43138.925,0,0,7525.156,2410.999,5421.005,1177.796,289042.47,0.40632971546560587
2014-06-24,206357.892,35581.471,0,0,7378.634,2845.209,5145.828,1052.691,286644.565,0.413579480423312
2014-06-25,213250.602,28543.297,0,0,7733.352,1722.395,4733.697,1069.387,284926.931,0.38752727824005334
2014-06-26,214606.45,28962.677,0,0,7704.16,1867.478,4774.529,1067.743,287215.917,0.3964492185315378
2014-06-27,216049.692,29532.414,0,0,7357.882,1994.679,5329.537,1061.86,289187.37100000004,0.39291664348511224
2014-06-28,172473.997,19526.995,0,0,7382.518,1367.69,4511.984,1186.322,229864.702,0.3230089034530427
2014-06-29,117967.363,18132.212,0,0,6890.702,1207.074,3815.005,1147.646,171288.958,0.2689099007806858
2014-06-30,203316.304,25880.78,0,0,7078.553,1996.422,5327.251,1211.938,271196.73000000004,0.37485132445941194
2014-07-01,206004.589,21785.067,0,0,7097.121,2047.892,5421.711,1210.948,270551.489,0.3616259073250007
2014-07-02,199709.32000000004,30139.402,0,0,6929.557,2359.217,5086.334,1082.477,272523.80100000004,0.36723220526865274
2014-07-03,190423.698,30188.283,0,0,6643.495,2269.631,5390.476,1111.256,263101.243,0.35913801196359374
2014-07-04,200636.535,28358.985,0,0,6741.406,2575.345,5482.252,1162.053,272861.893,0.3725649287100739
2014-07-05,163294.411,20609.929,0,0,6990.776,1644.724,5132.001,1167.939,222777.96899999998,0.32225581712926876
2014-07-06,117681.113,22755.236,0,0,6422.473,1188.318,4189.78,1130.491,175380.578,0.27390027784466314
2014-07-07,167266.30800000002,26851.288,0,0,6732.574,2785.866,5308.328,1201.858,236719.28200000004,0.3278135963702173
2014-07-08,177116.465,29678.037,0,0.001,6770.082,2467.309,5273.274,1422.334,250138.291,0.3375438735477684
2014-07-09,116149.879,21547.404,0,0,7142.785,3215.49,5174.951,1446.379,181023.141,0.23289178094870452
2014-07-10,118369.898,23947.141,0,0,7271.864,3309.304,5868.715,1386.21,186381.015,0.23851243453324902
2014-07-11,132329.43899999998,28276.574,0,0,7597.112,2891.738,5768.501,1461.772,205398.87299999996,0.26685383460794215
2014-07-12,131670.28,21551.418,0,0,7443.954,1703.608,5093.962,1437.566,193500.108,0.27936448003287023
2014-07-13,131095.842,24881.002,0,0,7023.122,1241.053,4322.255,1294.822,193702.51200000002,0.3072041267601932
2014-07-14,176215.642,36311.609,0,0,7463.78,2310.578,5484.532,1256.808,256132.35799999998,0.3420143543463707
2014-07-15,193646.209,40404.197,0,0,7815.468,2359.824,5555.502,1247.809,279108.517,0.35722003027656457
2014-07-16,200831.125,36238.917,0,0,7753.622,2754.872,5758.324,1207.081,282220.755,0.3566378362356369
2014-07-17,195530.433,32486.183,0,0,7341.073,2763.822,5556.798,1154.823,272434.57499999995,0.33381545042082383
2014-07-18,193003.223,32880.626,0,0,7648.978,2327.269,5447.649,1212.115,270558.36699999997,0.3326179181463915
2014-07-19,150349.00499999998,20474.579,0,0,7411.135,1900.283,4933.109,1222.034,210082.34399999998,0.3036157136704067
2014-07-20,83484.689,20221.193,0,0,6988.699,1477.85,4000.742,1398.731,139756.389,0.21738634254583247
2014-07-21,175623.761,33080.438,0,0,7232.063,2518.915,5271.279,1413.973,251732.748,0.3344857217054377
2014-07-22,194717.25300000003,36417.775,0,0,7229.75,2674.823,5538.179,1377.168,275401.11600000004,0.3530491517024098
2014-07-23,208727.178,39522.277,0,0,7489.721,2692.493,5785.949,1418.793,293231.492,0.37635352070529104
2014-07-24,199311.807,38026.484,0,0,7860.124,2452.382,5539.757,1454.982,281600.155,0.35838597645202064
2014-07-25,204701.857,34980.236,0,0,7604.832,2681.329,5702.736,1469.141,283652.783,0.36609752828681297
2014-07-26,204665.417,24326.197,0,0,7991.052,1787.64,5133.732,1482.516,268841.064,0.3743541732016919
2014-07-27,172668.10900000003,21893.824,0,0,7430.447,1322.014,4371.263,1485.698,231247.37800000006,0.33892888575190516
2014-07-28,191697.68999999997,29526.249,0,0,8103.949,2306.705,5210.89,1472.566,263600.734,0.33671078215802586
2014-07-29,157613.831,23953.041,0,0,7991.539,2257.289,5436.171,1436.213,224337.91099999996,0.292695343793714
2014-07-30,177370.196,29342.772,0,0,7854.017,2515.187,5546.845,1445.88,250062.002,0.331761958744071
2014-07-31,199161.863,36245.921,0,0,7924.296,2293.837,5354.885,1474.114,278585.716,0.3720831179660539
2014-08-01,173822.77599999998,30352.006,0,0,7921.881,2236.333,5361.016,1475.831,247145.18,0.33167030745505777
2014-08-02,140402.93699999998,22092.769,0,0,7784.072,1678.063,4751.969,1471.152,201704.57099999997,0.3010953139518805
2014-08-03,154355.841,26182.174,0,0,7483.511,1665.995,4079.899,1478.457,216905.43899999998,0.35354305526972274
2014-08-04,184266.21700000003,35543.026,0,0,8053.261,2235.347,5407.294,1309.356,261151.064,0.36370985763260616
2014-08-05,185558.37199999997,37612.213,0,0,7837.003,2214.943,5232.381,1262.286,264824.359,0.3651043825306029
2014-08-06,183201.32,39326.259,0,0,8190.878,2010.293,5138.056,1294.069,264249.35400000005,0.357767472710517
2014-08-07,180339.32799999995,40026.021,0,0,7970.379,2434.17,5259.622,1503.737,262751.572,0.35353429769225403
2014-08-08,175089.50400000002,37831.284,0,0,7830.305,2217.818,5486.265,1510.589,255385.77100000004,0.33436552510993073
2014-08-09,158620.22,32704.976,0,0.001,7871.535,1968.24,4959.367,1495.315,231139.37699999998,0.3273014633872805
2014-08-10,105298.86399999999,27923.978,0,0,7683.246,1530.337,4133.156,1478.353,170370.73799999998,0.2650715355070893
2014-08-11,165454.00400000002,36717.558,0,0,8234.206,1996.64,5569.839,1365.767,244026.48600000003,0.3363244561734884
2014-08-12,166067.698,35352.634,0,0,7905.577,2170.551,5685.365,1264.565,243261.13199999998,0.33186744357575076
2014-08-13,125347.115,31011.315,0,0,8104.231,1846.959,5618.519,1268.221,197585.57,0.26685370930346647
2014-08-14,154614.13400000002,36044.897,0,0,8105.384,1698.789,5499.553,1311.997,232816.24,0.3393556237528886
2014-08-15,135456.45,26246.786,0,0,7639.478,1458.558,4247.788,1330.731,199309.559,0.31567742070193283
2014-08-16,84888.492,25934.065,0,0,7731.126,1390.696,4713.964,1274.972,147793.093,0.22869765572601414
2014-08-17,111316.934,28895.208,0,0,7544.617,1424.061,4078.003,1296.963,176134.83299999996,0.2885305122899117
2014-08-18,156303.77599999998,34362.438,0,0,7635.74,2078.975,5387.237,1238.533,231693.40699999995,0.3331457263562607
2014-08-19,172159.13,36357.929,0,0,7687.881,2341.059,5436.194,1323.009,251233.917,0.35558710647412134
2014-08-20,164838.66800000003,34070.438,0,0,7963.989,3055.3,5685.86,1382.79,243202.98500000002,0.344138788394458
2014-08-21,172464.96899999998,37072.358,0,0,8585.506,2793.901,5738.635,1423.903,253944.367,0.359857303799207
2014-08-22,177178.574,34964.145,0,0,8389.536,2346.734,5580.553,1369.363,255488.832,0.36013827766135215
2014-08-23,163903.351,29143.108,0,0,7828.327,1674.007,4754.048,1392.165,231765.87200000003,0.3564982534481561
2014-08-24,149456.747,27744.513,0,0,7476.402,1343.519,3876.587,1385.062,213926.18600000002,0.34687045819391804
2014-08-25,175064.521,32558.575,0,0,8074.38,2100.826,5433.286,1474.135,249738.24100000004,0.33677896711938554
2014-08-26,180462.251,28558.082,0,0,8173.144,2391.541,5734.653,1488.873,251690.48199999996,0.32225098373713446
2014-08-27,198966.044,38941.193,0,0,8255.408,2557.65,5819.94,1453.574,281559.06200000003,0.35960830871711363
2014-08-28,197394.87,42937.973,0,0,8606.633,2618.804,6055.164,1542.209,284892.773,0.368278005338093
2014-08-29,189648.919,43185.091,0,0,8399.861,2372.85,5889.838,1566.07,276527.348,0.3601576414943196
2014-08-30,176035.457,32894.689,0,0,8097.196,2601.998,5083.359,1543.453,249391.43699999998,0.3500183956841873
2014-08-31,167772.99699999997,27114.302,0,0,7798.303,1812.153,4899.452,1559.815,233656.68499999997,0.349550542923604
2014-09-01,196584.93,48957.84,0,0,8074.185,3254.444,6756.879,1508.757,290793.28799999994,0.365619026460696
2014-09-02,204870.884,55661.29,0,0,8506.971,2597.574,6839.677,1529.926,306495.95099999994,0.3812155825023626
2014-09-03,209350.851,58353.214,0,0,8265.331,3050.825,6761.318,1528.677,314238.82800000004,0.3904405799051773
2014-09-04,210186.695,52659.58,0,0,8308.903,3374.206,6836.116,1531.262,310476.599,0.3861447653554275
2014-09-05,214551.28000000003,59952.81,0,0,8328.543,2846.875,6807.445,1474.18,321442.731,0.40033174670970023
2014-09-06,207525.803,37709.361,0,0,8094.902,3757.796,5463.399,1546.148,289155.323,0.4038819812397109
2014-09-07,195371.36,32653.271,0,0,7905.802,2342.813,5131.055,1505.447,268287.94399999996,0.3968771098681167
2014-09-08,207672.288,50090.41,0,0,8141.815,2964.974,6111.68,1521.68,302591.85000000003,0.39458935560859026
2014-09-09,213517.93,54818.002,0,0,7870.009,4147.944,6286.062,1495.836,315187.976,0.398429512470142
2014-09-10,218143.295,51808.65,0,0,8157.99,4107.195,6498.157,1476.718,317024.45,0.4081744716992607
2014-09-11,211048.953,42457.773,0,0,8069.167,3885.327,6003.251,1521.054,300345.035,0.390146010443574
2014-09-12,210581.428,39625.146,0,0,7918.194,3870.744,5561.956,1522.547,296328.613,0.38376661485855706
2014-09-13,197995.43000000005,27671.107,0,0,7616.67,3530.627,5192.147,1551.192,268863.298,0.39176464228872826
2014-09-14,177030.658,25823.386,0,0,7170.552,2979.683,4524.726,1564.725,243051.60199999998,0.3705559124418542
2014-09-15,189195.60599999997,43033.197,0,0,7638.663,3413.189,4524.227,1571.312,276252.72799999994,0.37957741122218236
2014-09-16,168931.377,32626.114,0,0,7455.466,3748.784,3328.01,1504.341,244720.992,0.32103429884300305
2014-09-17,146607.76400000002,37871.291,0,0,7429.789,3409.992,3077.529,1504.699,226014.85400000002,0.30207089859231945
2014-09-18,153016.03500000003,38961.382,0,0,7523.223,3080.614,3158.11,1471.212,234572.999,0.3137310436539336
2014-09-19,158754.836,39745.36,0,0,7636.966,2531.78,3204.603,1533.348,241785.70800000004,0.32410601859461374
2014-09-20,166591.42500000002,33576.239,0,0,7794.782,2580.005,3209.749,1531.163,241451.73200000005,0.3634297820488624
2014-09-21,173434.05,28705.927,0,0,7457.972,2118.499,3038.003,1572.007,241307.13600000003,0.38649987252047907
2014-09-22,180559.356,40587.328,0,0,7354.614,4227.08,3299.411,1546.271,265011.891,0.3621355376969254
2014-09-23,171438.667,44088.594,0,0,7179.913,4266.589,3538.85,1516.776,260536.2,0.35679275142343986
2014-09-24,189514.975,32302.714,0,0,7282.473,3793.983,3342.38,1539.859,266576.43200000003,0.3609135313540219
2014-09-25,180181.59699999995,32614.396,0,0,7590.265,3408.154,3257.187,1541.507,257189.855,0.3488224409485177
2014-09-26,178551.58199999997,39841.558,0,0,7451.323,3690.601,3285.643,1527.994,263252.47599999997,0.3668939928362785
2014-09-27,166616.91400000002,27971.559,0,0,7421.445,3071.965,3739.895,1535.124,236468.99500000002,0.35768004665219183
2014-09-28,155057.171,29926.927,0,0,7266.393,2101.958,4011.54,1521.18,224779.55700000003,0.3741175523539085
2014-09-29,177201.26299999998,47435.572,0,0,7545.996,2950.349,5457.551,1551.791,269797.446,0.38873423853248573
2014-09-30,185690.513,42760.679,0,0,7409.908,2652.354,5996.489,1521.163,274890.658,0.3778819864198235
2014-10-01,182301.44,32545.758,0,0,7231.75,2634.616,5903.83,1543.315,260557.419,0.35466170769841954
2014-10-02,181656.674,37106.365,0,0,7272.931,3600.39,6083.267,1519.576,265350.063,0.3589927514057029
2014-10-03,182991.164,40878.335,0,0,7440.876,3994.495,5268.624,1506.615,270646.84099999996,0.3776059811655053
2014-10-04,169551.20500000002,27417.174,0,0,7280.807,2428.169,4687.889,1530.05,238782.118,0.37125848064204736
2014-10-05,143459.703,23267.268,0,0,7173.211,1581.372,4065.144,1565.669,205303.93000000002,0.3341335937405376
2014-10-06,154223.67700000003,26797.433,0,0,6970.309,2537.386,5349.708,1497.729,224197.32000000004,0.31956954419997974
2014-10-07,142918.193,26760.436,0,0,7211.594,3074.344,5418.664,1485.114,213307.93100000004,0.29629664371461517
2014-10-08,136917.25699999998,26416.976,0,0,7183.263,2746.805,5525.407,1475.039,207021.27199999997,0.2837812396475897
2014-10-09,147073.99099999998,38909.608,0,0,7297.384,2552.289,5434.526,1507.078,230018.16499999998,0.3185696709298623
2014-10-10,158296.826,44402.245,0,0,7263.511,2385.045,5356.51,1535.516,247702.20700000002,0.35966345163366176
2014-10-11,150731.054,29963.153,0,0,7390.09,1539.065,4721.211,1571.273,221750.95799999998,0.34934171418785714
2014-10-12,77341.39600000001,23108.159,0,0,6993.711,990.621,4071.495,1349.459,134651.06100000002,0.22382417137985852
2014-10-13,135791.81100000002,33764.267,0,0,6588.243,2374.647,4694.73,1254.508,208413.347,0.3182054724065008
2014-10-14,151448.015,38939.616,0,0,6654.771,2858.559,4959.94,1400.922,231883.22000000003,0.33102085283500476
2014-10-15,118841.152,26154.241,0,0,6576.045,3414.154,5152.432,1497.711,187846.47300000003,0.255908227812711
2014-10-16,108825.275,26160.134,0,0,6958.666,3293.662,5224.357,1452.542,177319.35799999998,0.24186769513642434
2014-10-17,96084.982,25667.9,0,0,7073.425,3384.432,5641.56,1522.56,165527.138,0.23468633291136323
2014-10-18,58260.081,24009.426,0,0,6781.99,2036.046,4878.762,1525.695,120394.727,0.19282144697366474
2014-10-19,69368.632,27133.899,0,0,6285.964,2044.507,3880.159,1549.148,131528.65199999997,0.22581132472997043
2014-10-20,114731.128,50369.814,0,0,6534.887,2090.902,5518.169,1502.287,206389.014,0.29717855583162633
2014-10-21,129503.575,47211.243,0,0,6459.495,3181.684,5518.75,1473.256,220743.72300000003,0.30260285140349924
2014-10-22,138294.43899999998,35734.557,0,0,6773.326,2330.783,5785.818,1454.793,217143.827,0.28869202908233893
2014-10-23,146990.392,36703.676,0,0,6866.374,2605.128,5837.855,1562.139,228427.295,0.3102383029019881
2014-10-24,146904.821,38338.032,0,0,7113.719,2423.288,5839.144,1601.407,229755.95900000003,0.32414327349124633
2014-10-25,144745.79,31399.795,0,0,6999.049,1345.203,4223.822,1615.574,215380.751,0.340182743201174
2014-10-26,139514.984,34841.201,0,0,6778.883,1412.662,3346.166,1642.596,211801.816,0.3434694849941723
2014-10-27,162504.171,43376.578,0,0,6839.716,2165.836,3827.206,1402.905,247045.15000000002,0.35777331218936753
2014-10-28,164933.92199999996,42811.501,0,0,7144.492,1871.522,3757.139,1277.583,248499.31399999995,0.3529602439795205
2014-10-29,153766.016,48847.861,0,0,6940.306,1552.079,3751.773,1231.235,243263.73299999998,0.34250735902924734
2014-10-30,157927.47400000002,42382.927,0,0,7093.177,1432.327,3793.871,1355.969,241236.20400000003,0.34352292610312846
2014-10-31,152437.534,34150.98,0,0,7205.239,1164.572,3587.287,1320.352,226711.32800000004,0.3237532826221364
2014-11-01,144284.56100000002,34649.762,0,0,5982.741,1506.969,3866.701,1372.883,215760.81100000005,0.3662134508795338
2014-11-02,117461.793,32609.825,0,0,5848.574,1134.402,3349.446,1312.184,183673.651,0.315644370318307
2014-11-03,110532.473,28574.181,0,0,6234.309,2161.829,4213.985,1243.675,178129.095,0.2518119344696379
2014-11-04,77171.926,33368.406,0,0,6386.06,2192.38,4579.482,1279.199,150291.026,0.21396167305616487
2014-11-05,82632.981,36209.711,0,0,6340.404,2143.272,4262.121,1248.786,158953.293,0.22169639554903334
2014-11-06,96788.67899999997,36537.95,0,0,6499.581,1993.443,4473.665,1394.302,174632.51899999997,0.24412775054599778
